EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 18-01-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 RR   : precipitation amount in 0.1 mm
23-27 Q_RR : Quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, SOLTAU (STAID: 4652).
Blended and updated with sources: 128914 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   RR, Q_RR
128914,19710615,    5,    0
128914,19710616,   29,    0
128914,19710617,   51,    0
128914,19710618,   30,    0
128914,19710619,    1,    0
128914,19710620,   71,    0
128914,19710621,   23,    0
128914,19710622,  165,    0
128914,19710623,    0,    0
128914,19710624,    0,    0
128914,19710625,   62,    0
128914,19710626,  164,    0
128914,19710627,  212,    0
128914,19710628,  244,    0
128914,19710629,    3,    0
128914,19710630,   16,    0
128914,19710701,    0,    0
128914,19710702,    0,    0
128914,19710703,    0,    0
128914,19710704,    0,    0
128914,19710705,    0,    0
128914,19710706,    0,    0
128914,19710707,    0,    0
128914,19710708,    0,    0
128914,19710709,    0,    0
128914,19710710,    0,    0
128914,19710711,    0,    0
128914,19710712,    0,    0
128914,19710713,    0,    0
128914,19710714,   12,    0
128914,19710715,    3,    0
128914,19710716,    2,    0
128914,19710717,    0,    0
128914,19710718,    0,    0
128914,19710719,    0,    0
128914,19710720,    0,    0
128914,19710721,   28,    0
128914,19710722,    0,    0
128914,19710723,    0,    0
128914,19710724,    0,    0
128914,19710725,   41,    0
128914,19710726,    0,    0
128914,19710727,  125,    0
128914,19710728,   32,    0
128914,19710729,    1,    0
128914,19710730,    0,    0
128914,19710731,    0,    0
128914,19710801,  125,    0
128914,19710802,    0,    0
128914,19710803,   41,    0
128914,19710804,    0,    0
128914,19710805,   14,    0
128914,19710806,   30,    0
128914,19710807,   10,    0
128914,19710808,    0,    0
128914,19710809,    2,    0
128914,19710810,    0,    0
128914,19710811,   13,    0
128914,19710812,    0,    0
128914,19710813,    0,    0
128914,19710814,  119,    0
128914,19710815,    8,    0
128914,19710816,    0,    0
128914,19710817,    0,    0
128914,19710818,    0,    0
128914,19710819,    0,    0
128914,19710820,    0,    0
128914,19710821,   38,    0
128914,19710822,  103,    0
128914,19710823,    0,    0
128914,19710824,    0,    0
128914,19710825,    0,    0
128914,19710826,    0,    0
128914,19710827,   61,    0
128914,19710828,   43,    0
128914,19710829,    0,    0
128914,19710830,   26,    0
128914,19710831,    7,    0
128914,19710901,   15,    0
128914,19710902,    0,    0
128914,19710903,    0,    0
128914,19710904,    0,    0
128914,19710905,    0,    0
128914,19710906,    0,    0
128914,19710907,    0,    0
128914,19710908,    0,    0
128914,19710909,   11,    0
128914,19710910,    1,    0
128914,19710911,   35,    0
128914,19710912,   10,    0
128914,19710913,    0,    0
128914,19710914,    1,    0
128914,19710915,    0,    0
128914,19710916,    9,    0
128914,19710917,   28,    0
128914,19710918,   19,    0
128914,19710919,    0,    0
128914,19710920,    2,    0
128914,19710921,    0,    0
128914,19710922,    0,    0
128914,19710923,  223,    0
128914,19710924,   33,    0
128914,19710925,  113,    0
128914,19710926,    0,    0
128914,19710927,  103,    0
128914,19710928,    0,    0
128914,19710929,    0,    0
128914,19710930,    0,    0
128914,19711001,    0,    0
128914,19711002,    0,    0
128914,19711003,    0,    0
128914,19711004,    0,    0
128914,19711005,    0,    0
128914,19711006,    0,    0
128914,19711007,    0,    0
128914,19711008,    1,    0
128914,19711009,    0,    0
128914,19711010,    0,    0
128914,19711011,    0,    0
128914,19711012,   42,    0
128914,19711013,   85,    0
128914,19711014,    0,    0
128914,19711015,    0,    0
128914,19711016,    0,    0
128914,19711017,    4,    0
128914,19711018,   37,    0
128914,19711019,   33,    0
128914,19711020,   49,    0
128914,19711021,   10,    0
128914,19711022,    0,    0
128914,19711023,    0,    0
128914,19711024,    0,    0
128914,19711025,    0,    0
128914,19711026,    0,    0
128914,19711027,    0,    0
128914,19711028,    0,    0
128914,19711029,    0,    0
128914,19711030,    0,    0
128914,19711031,    0,    0
128914,19711101,    0,    0
128914,19711102,    0,    0
128914,19711103,   59,    0
128914,19711104,    0,    0
128914,19711105,    0,    0
128914,19711106,    0,    0
128914,19711107,   25,    0
128914,19711108,   22,    0
128914,19711109,    5,    0
128914,19711110,    0,    0
128914,19711111,    0,    0
128914,19711112,    2,    0
128914,19711113,   27,    0
128914,19711114,    1,    0
128914,19711115,   20,    0
128914,19711116,  177,    0
128914,19711117,  131,    0
128914,19711118,   69,    0
128914,19711119,    0,    0
128914,19711120,    1,    0
128914,19711121,  164,    0
128914,19711122,   50,    0
128914,19711123,    9,    0
128914,19711124,   12,    0
128914,19711125,   16,    0
128914,19711126,   12,    0
128914,19711127,    0,    0
128914,19711128,    0,    0
128914,19711129,    9,    0
128914,19711130,    0,    0
128914,19711201,    4,    0
128914,19711202,    0,    0
128914,19711203,    0,    0
128914,19711204,   12,    0
128914,19711205,   10,    0
128914,19711206,    6,    0
128914,19711207,   11,    0
128914,19711208,    0,    0
128914,19711209,  103,    0
128914,19711210,   42,    0
128914,19711211,   73,    0
128914,19711212,  131,    0
128914,19711213,   27,    0
128914,19711214,    0,    0
128914,19711215,    3,    0
128914,19711216,    0,    0
128914,19711217,    0,    0
128914,19711218,    0,    0
128914,19711219,   62,    0
128914,19711220,   34,    0
128914,19711221,   11,    0
128914,19711222,   83,    0
128914,19711223,   63,    0
128914,19711224,    0,    0
128914,19711225,    0,    0
128914,19711226,    2,    0
128914,19711227,   47,    0
128914,19711228,    4,    0
128914,19711229,    4,    0
128914,19711230,   31,    0
128914,19711231,    0,    0
128914,19720101,    0,    0
128914,19720102,    0,    0
128914,19720103,    6,    0
128914,19720104,   12,    0
128914,19720105,    0,    0
128914,19720106,    0,    0
128914,19720107,    0,    0
128914,19720108,    0,    0
128914,19720109,    0,    0
128914,19720110,    0,    0
128914,19720111,    0,    0
128914,19720112,    1,    0
128914,19720113,    0,    0
128914,19720114,    0,    0
128914,19720115,    0,    0
128914,19720116,    0,    0
128914,19720117,    0,    0
128914,19720118,    0,    0
128914,19720119,    4,    0
128914,19720120,    7,    0
128914,19720121,    1,    0
128914,19720122,    0,    0
128914,19720123,    0,    0
128914,19720124,    0,    0
128914,19720125,    6,    0
128914,19720126,   20,    0
128914,19720127,    5,    0
128914,19720128,    0,    0
128914,19720129,    0,    0
128914,19720130,    3,    0
128914,19720131,    0,    0
128914,19720201,    0,    0
128914,19720202,    0,    0
128914,19720203,    0,    0
128914,19720204,    1,    0
128914,19720205,    0,    0
128914,19720206,    3,    0
128914,19720207,    8,    0
128914,19720208,    0,    0
128914,19720209,    1,    0
128914,19720210,    2,    0
128914,19720211,   31,    0
128914,19720212,    5,    0
128914,19720213,    0,    0
128914,19720214,    4,    0
128914,19720215,    0,    0
128914,19720216,    0,    0
128914,19720217,    0,    0
128914,19720218,    0,    0
128914,19720219,    0,    0
128914,19720220,   17,    0
128914,19720221,   22,    0
128914,19720222,    0,    0
128914,19720223,    0,    0
128914,19720224,    0,    0
128914,19720225,    0,    0
128914,19720226,   26,    0
128914,19720227,    5,    0
128914,19720228,    0,    0
128914,19720229,    0,    0
128914,19720301,    0,    0
128914,19720302,    1,    0
128914,19720303,    1,    0
128914,19720304,   54,    0
128914,19720305,   12,    0
128914,19720306,    0,    0
128914,19720307,    6,    0
128914,19720308,    0,    0
128914,19720309,    0,    0
128914,19720310,    0,    0
128914,19720311,    0,    0
128914,19720312,    0,    0
128914,19720313,    0,    0
128914,19720314,    0,    0
128914,19720315,    0,    0
128914,19720316,    0,    0
128914,19720317,    0,    0
128914,19720318,    0,    0
128914,19720319,    0,    0
128914,19720320,    0,    0
128914,19720321,    0,    0
128914,19720322,    0,    0
128914,19720323,    0,    0
128914,19720324,    0,    0
128914,19720325,    0,    0
128914,19720326,   34,    0
128914,19720327,   86,    0
128914,19720328,   55,    0
128914,19720329,   27,    0
128914,19720330,   67,    0
128914,19720331,  137,    0
128914,19720401,    6,    0
128914,19720402,  131,    0
128914,19720403,   13,    0
128914,19720404,   37,    0
128914,19720405,   25,    0
128914,19720406,   34,    0
128914,19720407,  106,    0
128914,19720408,    7,    0
128914,19720409,    0,    0
128914,19720410,  111,    0
128914,19720411,    9,    0
128914,19720412,    0,    0
128914,19720413,    0,    0
128914,19720414,    6,    0
128914,19720415,   54,    0
128914,19720416,    0,    0
128914,19720417,    0,    0
128914,19720418,   24,    0
128914,19720419,   70,    0
128914,19720420,    0,    0
128914,19720421,    0,    0
128914,19720422,    0,    0
128914,19720423,    0,    0
128914,19720424,    0,    0
128914,19720425,    7,    0
128914,19720426,    1,    0
128914,19720427,   15,    0
128914,19720428,   12,    0
128914,19720429,   10,    0
128914,19720430,    0,    0
128914,19720501,    0,    0
128914,19720502,    0,    0
128914,19720503,    0,    0
128914,19720504,    0,    0
128914,19720505,    0,    0
128914,19720506,    0,    0
128914,19720507,   44,    0
128914,19720508,    0,    0
128914,19720509,   26,    0
128914,19720510,   10,    0
128914,19720511,    0,    0
128914,19720512,    0,    0
128914,19720513,   76,    0
128914,19720514,   55,    0
128914,19720515,    0,    0
128914,19720516,  122,    0
128914,19720517,    0,    0
128914,19720518,    0,    0
128914,19720519,    0,    0
128914,19720520,    0,    0
128914,19720521,    0,    0
128914,19720522,    0,    0
128914,19720523,   32,    0
128914,19720524,   50,    0
128914,19720525,   17,    0
128914,19720526,    6,    0
128914,19720527,   72,    0
128914,19720528,   32,    0
128914,19720529,   26,    0
128914,19720530,   69,    0
128914,19720531,   43,    0
128914,19720601,   87,    0
128914,19720602,    0,    0
128914,19720603,    0,    0
128914,19720604,    0,    0
128914,19720605,   18,    0
128914,19720606,   91,    0
128914,19720607,  208,    0
128914,19720608,   49,    0
128914,19720609,    1,    0
128914,19720610,   44,    0
128914,19720611,  111,    0
128914,19720612,   78,    0
128914,19720613,    0,    0
128914,19720614,    0,    0
128914,19720615,   21,    0
128914,19720616,    0,    0
128914,19720617,    0,    0
128914,19720618,    8,    0
128914,19720619,   48,    0
128914,19720620,    0,    0
128914,19720621,    4,    0
128914,19720622,  167,    0
128914,19720623,   72,    0
128914,19720624,    0,    0
128914,19720625,    0,    0
128914,19720626,    0,    0
128914,19720627,    0,    0
128914,19720628,    0,    0
128914,19720629,    0,    0
128914,19720630,  233,    0
128914,19720701,    2,    0
128914,19720702,   19,    0
128914,19720703,    9,    0
128914,19720704,    0,    0
128914,19720705,    0,    0
128914,19720706,    2,    0
128914,19720707,    2,    0
128914,19720708,   35,    0
128914,19720709,  119,    0
128914,19720710,   23,    0
128914,19720711,    0,    0
128914,19720712,    0,    0
128914,19720713,    0,    0
128914,19720714,    0,    0
128914,19720715,    0,    0
128914,19720716,    0,    0
128914,19720717,    0,    0
128914,19720718,    0,    0
128914,19720719,    0,    0
128914,19720720,    0,    0
128914,19720721,    0,    0
128914,19720722,    0,    0
128914,19720723,   39,    0
128914,19720724,  133,    0
128914,19720725,    6,    0
128914,19720726,    6,    0
128914,19720727,    0,    0
128914,19720728,    0,    0
128914,19720729,    0,    0
128914,19720730,   25,    0
128914,19720731,    5,    0
128914,19720801,    0,    0
128914,19720802,    0,    0
128914,19720803,   33,    0
128914,19720804,    0,    0
128914,19720805,    0,    0
128914,19720806,    0,    0
128914,19720807,    0,    0
128914,19720808,   91,    0
128914,19720809,   17,    0
128914,19720810,    1,    0
128914,19720811,    7,    0
128914,19720812,    2,    0
128914,19720813,   28,    0
128914,19720814,  158,    0
128914,19720815,    0,    0
128914,19720816,    0,    0
128914,19720817,  153,    0
128914,19720818,   34,    0
128914,19720819,    0,    0
128914,19720820,    0,    0
128914,19720821,    2,    0
128914,19720822,   19,    0
128914,19720823,   10,    0
128914,19720824,    9,    0
128914,19720825,   59,    0
128914,19720826,   23,    0
128914,19720827,    0,    0
128914,19720828,    0,    0
128914,19720829,    0,    0
128914,19720830,    0,    0
128914,19720831,    7,    0
128914,19720901,    0,    0
128914,19720902,    0,    0
128914,19720903,    0,    0
128914,19720904,    0,    0
128914,19720905,    0,    0
128914,19720906,    0,    0
128914,19720907,   34,    0
128914,19720908,   17,    0
128914,19720909,    0,    0
128914,19720910,  115,    0
128914,19720911,    0,    0
128914,19720912,    0,    0
128914,19720913,   11,    0
128914,19720914,   10,    0
128914,19720915,    2,    0
128914,19720916,  104,    0
128914,19720917,   11,    0
128914,19720918,   45,    0
128914,19720919,    0,    0
128914,19720920,    0,    0
128914,19720921,    0,    0
128914,19720922,    9,    0
128914,19720923,    0,    0
128914,19720924,    0,    0
128914,19720925,    0,    0
128914,19720926,   77,    0
128914,19720927,    0,    0
128914,19720928,    0,    0
128914,19720929,    0,    0
128914,19720930,    0,    0
128914,19721001,    0,    0
128914,19721002,    0,    0
128914,19721003,    0,    0
128914,19721004,    0,    0
128914,19721005,    0,    0
128914,19721006,    0,    0
128914,19721007,    0,    0
128914,19721008,    0,    0
128914,19721009,    0,    0
128914,19721010,    0,    0
128914,19721011,    0,    0
128914,19721012,    0,    0
128914,19721013,    0,    0
128914,19721014,    0,    0
128914,19721015,    0,    0
128914,19721016,    0,    0
128914,19721017,    0,    0
128914,19721018,    0,    0
128914,19721019,   15,    0
128914,19721020,   10,    0
128914,19721021,   41,    0
128914,19721022,   75,    0
128914,19721023,   11,    0
128914,19721024,    2,    0
128914,19721025,    0,    0
128914,19721026,    2,    0
128914,19721027,    7,    0
128914,19721028,   16,    0
128914,19721029,    0,    0
128914,19721030,    0,    0
128914,19721031,    0,    0
128914,19721101,    0,    0
128914,19721102,    0,    0
128914,19721103,   10,    0
128914,19721104,   37,    0
128914,19721105,   48,    0
128914,19721106,    3,    0
128914,19721107,   12,    0
128914,19721108,    6,    0
128914,19721109,    0,    0
128914,19721110,   69,    0
128914,19721111,   34,    0
128914,19721112,  107,    0
128914,19721113,  111,    0
128914,19721114,    0,    0
128914,19721115,   40,    0
128914,19721116,    4,    0
128914,19721117,   25,    0
128914,19721118,    0,    0
128914,19721119,   22,    0
128914,19721120,  136,    0
128914,19721121,   91,    0
128914,19721122,   25,    0
128914,19721123,    0,    0
128914,19721124,    9,    0
128914,19721125,    0,    0
128914,19721126,    0,    0
128914,19721127,    0,    0
128914,19721128,    3,    0
128914,19721129,    0,    0
128914,19721130,    4,    0
128914,19721201,    0,    0
128914,19721202,    0,    0
128914,19721203,    0,    0
128914,19721204,    0,    0
128914,19721205,    4,    0
128914,19721206,    0,    0
128914,19721207,   55,    0
128914,19721208,    5,    0
128914,19721209,   21,    0
128914,19721210,   53,    0
128914,19721211,   25,    0
128914,19721212,    0,    0
128914,19721213,   18,    0
128914,19721214,    2,    0
128914,19721215,    0,    0
128914,19721216,    0,    0
128914,19721217,    0,    0
128914,19721218,    1,    0
128914,19721219,    0,    0
128914,19721220,    0,    0
128914,19721221,    0,    0
128914,19721222,    0,    0
128914,19721223,    1,    0
128914,19721224,    0,    0
128914,19721225,    0,    0
128914,19721226,    0,    0
128914,19721227,    0,    0
128914,19721228,    0,    0
128914,19721229,    0,    0
128914,19721230,    0,    0
128914,19721231,    0,    0
128914,19730101,    0,    0
128914,19730102,    0,    0
128914,19730103,    3,    0
128914,19730104,    3,    0
128914,19730105,   10,    0
128914,19730106,   10,    0
128914,19730107,   14,    0
128914,19730108,   18,    0
128914,19730109,    9,    0
128914,19730110,    0,    0
128914,19730111,    2,    0
128914,19730112,    0,    0
128914,19730113,    0,    0
128914,19730114,    1,    0
128914,19730115,    5,    0
128914,19730116,    0,    0
128914,19730117,    0,    0
128914,19730118,   13,    0
128914,19730119,    0,    0
128914,19730120,    6,    0
128914,19730121,    7,    0
128914,19730122,   69,    0
128914,19730123,    0,    0
128914,19730124,    0,    0
128914,19730125,    0,    0
128914,19730126,   90,    0
128914,19730127,   38,    0
128914,19730128,    6,    0
128914,19730129,   14,    0
128914,19730130,   17,    0
128914,19730131,   15,    0
128914,19730201,    5,    0
128914,19730202,    5,    0
128914,19730203,    0,    0
128914,19730204,    2,    0
128914,19730205,    4,    0
128914,19730206,    9,    0
128914,19730207,   62,    0
128914,19730208,   55,    0
128914,19730209,   29,    0
128914,19730210,   39,    0
128914,19730211,    6,    0
128914,19730212,   57,    0
128914,19730213,    4,    0
128914,19730214,    0,    0
128914,19730215,    0,    0
128914,19730216,    0,    0
128914,19730217,    4,    0
128914,19730218,   18,    0
128914,19730219,    0,    0
128914,19730220,    0,    0
128914,19730221,   16,    0
128914,19730222,   60,    0
128914,19730223,   18,    0
128914,19730224,    4,    0
128914,19730225,    0,    0
128914,19730226,    0,    0
128914,19730227,    0,    0
128914,19730228,    0,    0
128914,19730301,    3,    0
128914,19730302,   32,    0
128914,19730303,   45,    0
128914,19730304,   21,    0
128914,19730305,    6,    0
128914,19730306,   21,    0
128914,19730307,   28,    0
128914,19730308,    6,    0
128914,19730309,    0,    0
128914,19730310,    0,    0
128914,19730311,    3,    0
128914,19730312,    0,    0
128914,19730313,    0,    0
128914,19730314,    0,    0
128914,19730315,    0,    0
128914,19730316,    3,    0
128914,19730317,   16,    0
128914,19730318,    0,    0
128914,19730319,    0,    0
128914,19730320,    0,    0
128914,19730321,    0,    0
128914,19730322,    0,    0
128914,19730323,    0,    0
128914,19730324,    0,    0
128914,19730325,    0,    0
128914,19730326,    0,    0
128914,19730327,   93,    0
128914,19730328,    0,    0
128914,19730329,    0,    0
128914,19730330,    0,    0
128914,19730331,    0,    0
128914,19730401,   17,    0
128914,19730402,  272,    0
128914,19730403,    9,    0
128914,19730404,    3,    0
128914,19730405,   24,    0
128914,19730406,   41,    0
128914,19730407,   44,    0
128914,19730408,    5,    0
128914,19730409,    0,    0
128914,19730410,   20,    0
128914,19730411,  105,    0
128914,19730412,    2,    0
128914,19730413,    0,    0
128914,19730414,   29,    0
128914,19730415,   12,    0
128914,19730416,    0,    0
128914,19730417,   32,    0
128914,19730418,   61,    0
128914,19730419,   25,    0
128914,19730420,   40,    0
128914,19730421,    0,    0
128914,19730422,   14,    0
128914,19730423,    0,    0
128914,19730424,    0,    0
128914,19730425,    0,    0
128914,19730426,    2,    0
128914,19730427,    0,    0
128914,19730428,    2,    0
128914,19730429,   44,    0
128914,19730430,   29,    0
128914,19730501,   53,    0
128914,19730502,   36,    0
128914,19730503,    0,    0
128914,19730504,   32,    0
128914,19730505,    8,    0
128914,19730506,    0,    0
128914,19730507,   42,    0
128914,19730508,   28,    0
128914,19730509,    4,    0
128914,19730510,   14,    0
128914,19730511,   20,    0
128914,19730512,    1,    0
128914,19730513,   10,    0
128914,19730514,    0,    0
128914,19730515,    8,    0
128914,19730516,    0,    0
128914,19730517,    0,    0
128914,19730518,    0,    0
128914,19730519,    0,    0
128914,19730520,    1,    0
128914,19730521,   96,    0
128914,19730522,    0,    0
128914,19730523,   14,    0
128914,19730524,   51,    0
128914,19730525,    3,    0
128914,19730526,    0,    0
128914,19730527,    0,    0
128914,19730528,    0,    0
128914,19730529,    9,    0
128914,19730530,    0,    0
128914,19730531,   72,    0
128914,19730601,  102,    0
128914,19730602,   66,    0
128914,19730603,    1,    0
128914,19730604,    0,    0
128914,19730605,    0,    0
128914,19730606,    0,    0
128914,19730607,    0,    0
128914,19730608,    0,    0
128914,19730609,    9,    0
128914,19730610,   15,    0
128914,19730611,    0,    0
128914,19730612,    0,    0
128914,19730613,    0,    0
128914,19730614,    0,    0
128914,19730615,    0,    0
128914,19730616,    0,    0
128914,19730617,   11,    0
128914,19730618,    0,    0
128914,19730619,    0,    0
128914,19730620,    0,    0
128914,19730621,    0,    0
128914,19730622,    0,    0
128914,19730623,    6,    0
128914,19730624,    0,    0
128914,19730625,    0,    0
128914,19730626,    0,    0
128914,19730627,   95,    0
128914,19730628,  153,    0
128914,19730629,   31,    0
128914,19730630,    0,    0
128914,19730701,    0,    0
128914,19730702,    0,    0
128914,19730703,    0,    0
128914,19730704,    0,    0
128914,19730705,    0,    0
128914,19730706,    0,    0
128914,19730707,    5,    0
128914,19730708,    0,    0
128914,19730709,    0,    0
128914,19730710,    0,    0
128914,19730711,   49,    0
128914,19730712,    3,    0
128914,19730713,    0,    0
128914,19730714,    0,    0
128914,19730715,   58,    0
128914,19730716,    7,    0
128914,19730717,    0,    0
128914,19730718,    6,    0
128914,19730719,   15,    0
128914,19730720,   47,    0
128914,19730721,   42,    0
128914,19730722,   39,    0
128914,19730723,   55,    0
128914,19730724,  164,    0
128914,19730725,   19,    0
128914,19730726,   26,    0
128914,19730727,    4,    0
128914,19730728,    0,    0
128914,19730729,   48,    0
128914,19730730,    0,    0
128914,19730731,    0,    0
128914,19730801,    0,    0
128914,19730802,   79,    0
128914,19730803,   63,    0
128914,19730804,   25,    0
128914,19730805,    8,    0
128914,19730806,   70,    0
128914,19730807,   30,    0
128914,19730808,   55,    0
128914,19730809,    0,    0
128914,19730810,    0,    0
128914,19730811,    0,    0
128914,19730812,    0,    0
128914,19730813,    0,    0
128914,19730814,    0,    0
128914,19730815,    0,    0
128914,19730816,    0,    0
128914,19730817,    0,    0
128914,19730818,    0,    0
128914,19730819,    0,    0
128914,19730820,    1,    0
128914,19730821,    0,    0
128914,19730822,    0,    0
128914,19730823,    0,    0
128914,19730824,    0,    0
128914,19730825,    0,    0
128914,19730826,    0,    0
128914,19730827,    0,    0
128914,19730828,    0,    0
128914,19730829,    4,    0
128914,19730830,    7,    0
128914,19730831,   23,    0
128914,19730901,   16,    0
128914,19730902,   20,    0
128914,19730903,   31,    0
128914,19730904,    0,    0
128914,19730905,    0,    0
128914,19730906,    0,    0
128914,19730907,    1,    0
128914,19730908,    0,    0
128914,19730909,    0,    0
128914,19730910,    0,    0
128914,19730911,    3,    0
128914,19730912,    3,    0
128914,19730913,    0,    0
128914,19730914,    0,    0
128914,19730915,    0,    0
128914,19730916,   12,    0
128914,19730917,    0,    0
128914,19730918,    0,    0
128914,19730919,   21,    0
128914,19730920,    0,    0
128914,19730921,   95,    0
128914,19730922,    0,    0
128914,19730923,   65,    0
128914,19730924,  100,    0
128914,19730925,    2,    0
128914,19730926,    0,    0
128914,19730927,   13,    0
128914,19730928,   30,    0
128914,19730929,    5,    0
128914,19730930,    0,    0
128914,19731001,    0,    0
128914,19731002,    3,    0
128914,19731003,    0,    0
128914,19731004,    0,    0
128914,19731005,    0,    0
128914,19731006,    0,    0
128914,19731007,    0,    0
128914,19731008,    0,    0
128914,19731009,   91,    0
128914,19731010,  188,    0
128914,19731011,   19,    0
128914,19731012,    0,    0
128914,19731013,    0,    0
128914,19731014,    4,    0
128914,19731015,    4,    0
128914,19731016,  119,    0
128914,19731017,   36,    0
128914,19731018,   56,    0
128914,19731019,  166,    0
128914,19731020,  109,    0
128914,19731021,   37,    0
128914,19731022,  138,    0
128914,19731023,   44,    0
128914,19731024,    0,    0
128914,19731025,    0,    0
128914,19731026,    0,    0
128914,19731027,    0,    0
128914,19731028,    0,    0
128914,19731029,    0,    0
128914,19731030,   10,    0
128914,19731031,    0,    0
128914,19731101,    0,    0
128914,19731102,    0,    0
128914,19731103,    0,    0
128914,19731104,    0,    0
128914,19731105,   32,    0
128914,19731106,   73,    0
128914,19731107,   40,    0
128914,19731108,    0,    0
128914,19731109,   43,    0
128914,19731110,   78,    0
128914,19731111,   15,    0
128914,19731112,  206,    0
128914,19731113,   70,    0
128914,19731114,   54,    0
128914,19731115,   65,    0
128914,19731116,   71,    0
128914,19731117,   30,    0
128914,19731118,    6,    0
128914,19731119,   99,    0
128914,19731120,    0,    0
128914,19731121,    0,    0
128914,19731122,    6,    0
128914,19731123,    4,    0
128914,19731124,   93,    0
128914,19731125,   39,    0
128914,19731126,   33,    0
128914,19731127,   28,    0
128914,19731128,   99,    0
128914,19731129,   10,    0
128914,19731130,    0,    0
128914,19731201,    0,    0
128914,19731202,   21,    0
128914,19731203,  149,    0
128914,19731204,   18,    0
128914,19731205,    9,    0
128914,19731206,   33,    0
128914,19731207,  235,    0
128914,19731208,  121,    0
128914,19731209,    0,    0
128914,19731210,    0,    0
128914,19731211,   45,    0
128914,19731212,   63,    0
128914,19731213,  158,    0
128914,19731214,    1,    0
128914,19731215,   44,    0
128914,19731216,  106,    0
128914,19731217,   45,    0
128914,19731218,   31,    0
128914,19731219,    0,    0
128914,19731220,    0,    0
128914,19731221,    1,    0
128914,19731222,   15,    0
128914,19731223,    6,    0
128914,19731224,    0,    0
128914,19731225,    0,    0
128914,19731226,   13,    0
128914,19731227,   16,    0
128914,19731228,    8,    0
128914,19731229,    0,    0
128914,19731230,    5,    0
128914,19731231,    0,    0
128914,19740101,    8,    0
128914,19740102,    0,    0
128914,19740103,    0,    0
128914,19740104,    0,    0
128914,19740105,    0,    0
128914,19740106,   75,    0
128914,19740107,   96,    0
128914,19740108,   20,    0
128914,19740109,    0,    0
128914,19740110,    3,    0
128914,19740111,   47,    0
128914,19740112,    0,    0
128914,19740113,   59,    0
128914,19740114,   19,    0
128914,19740115,   59,    0
128914,19740116,  110,    0
128914,19740117,  107,    0
128914,19740118,  110,    0
128914,19740119,   20,    0
128914,19740120,    0,    0
128914,19740121,    0,    0
128914,19740122,    4,    0
128914,19740123,   33,    0
128914,19740124,   14,    0
128914,19740125,    0,    0
128914,19740126,    0,    0
128914,19740127,    0,    0
128914,19740128,   62,    0
128914,19740129,   42,    0
128914,19740130,    0,    0
128914,19740131,   10,    0
128914,19740201,    0,    0
128914,19740202,    0,    0
128914,19740203,    0,    0
128914,19740204,    0,    0
128914,19740205,   29,    0
128914,19740206,   12,    0
128914,19740207,    8,    0
128914,19740208,   47,    0
128914,19740209,  144,    0
128914,19740210,    1,    0
128914,19740211,    4,    0
128914,19740212,    0,    0
128914,19740213,   34,    0
128914,19740214,    0,    0
128914,19740215,    0,    0
128914,19740216,    0,    0
128914,19740217,    0,    0
128914,19740218,    0,    0
128914,19740219,    1,    0
128914,19740220,    0,    0
128914,19740221,   18,    0
128914,19740222,   71,    0
128914,19740223,    4,    0
128914,19740224,    0,    0
128914,19740225,    0,    0
128914,19740226,    0,    0
128914,19740227,    0,    0
128914,19740228,    0,    0
128914,19740301,    0,    0
128914,19740302,    2,    0
128914,19740303,    2,    0
128914,19740304,    0,    0
128914,19740305,    5,    0
128914,19740306,    0,    0
128914,19740307,    0,    0
128914,19740308,    0,    0
128914,19740309,    0,    0
128914,19740310,    0,    0
128914,19740311,    0,    0
128914,19740312,    0,    0
128914,19740313,    0,    0
128914,19740314,    0,    0
128914,19740315,   34,    0
128914,19740316,  118,    0
128914,19740317,   34,    0
128914,19740318,   72,    0
128914,19740319,    3,    0
128914,19740320,   72,    0
128914,19740321,    0,    0
128914,19740322,    0,    0
128914,19740323,    0,    0
128914,19740324,    0,    0
128914,19740325,    0,    0
128914,19740326,    0,    0
128914,19740327,    0,    0
128914,19740328,    0,    0
128914,19740329,    2,    0
128914,19740330,    0,    0
128914,19740331,    0,    0
128914,19740401,    0,    0
128914,19740402,    0,    0
128914,19740403,    0,    0
128914,19740404,    0,    0
128914,19740405,    0,    0
128914,19740406,    0,    0
128914,19740407,    0,    0
128914,19740408,    0,    0
128914,19740409,    0,    0
128914,19740410,    0,    0
128914,19740411,    0,    0
128914,19740412,    0,    0
128914,19740413,    0,    0
128914,19740414,    7,    0
128914,19740415,    0,    0
128914,19740416,    0,    0
128914,19740417,    0,    0
128914,19740418,    0,    0
128914,19740419,    0,    0
128914,19740420,    0,    0
128914,19740421,    0,    0
128914,19740422,    6,    0
128914,19740423,   51,    0
128914,19740424,   26,    0
